Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado,Municipio.NomeMunicipio
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","422427098","R SOLEDADE","","RS","4314100","200KG7W","GSM","","","1875","1780","115","FB","Greenfield","não","760","","16.7","25","64","4","X","50","012111805894","20","-28.25259","-52.42314","G","2025-04-28","1999-05-03","","4d5c019f8fd1e","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","59592012","422427098","R SOLEDADE","","RS","4314100","20M0G7W","LTE","","","2640","2520","20","FB","Greenfield","não","760","","17.6","25","60","5","X","50","056351705894","40","-28.25259","-52.42314","G","2025-04-28","1999-05-03","","4d5c019f8fd2d","2027-10-18","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","59592012","422427098","R SOLEDADE","","RS","4314100","20M0G7W","LTE","","","2640","2520","115","FB","Greenfield","não","760","","17.6","25","60","4","X","50","056351705894","40","-28.25259","-52.42314","G","2025-04-28","1999-05-03","","4d5c019f8fd2f","2027-10-18","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","422427101","R JOSÉ BONIFÁCIO","","RS","4314100","200KG7W","GSM","","","1822.5","1727.5","80","FB","Greenfield","NA","760","","16.5","21","66","0","X","39","010891905894","20","-28.26264","-52.39636","G","2025-05-28","1999-01-01","","4d5c019f8fd83","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","422427101","R JOSÉ BONIFÁCIO","","RS","4314100","200KG7W","GSM","","","1875","1780","80","FB","Greenfield","NA","760","","16.5","21","66","0","X","39","010891905894","20","-28.26264","-52.39636","G","2025-05-28","1999-01-01","","4d5c019f8fd84","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","422427101","R JOSÉ BONIFÁCIO","","RS","4314100","200KG7W","GSM","","","1822.5","1727.5","190","FB","Greenfield","NA","760","","16.5","21","66","1","X","39","010891905894","20","-28.26264","-52.39636","G","2025-05-28","1999-01-01","","4d5c019f8fd86","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","422427101","R JOSÉ BONIFÁCIO","","RS","4314100","200KG7W","GSM","","","1875","1780","190","FB","Greenfield","NA","760","","16.5","21","66","1","X","39","010891905894","20","-28.26264","-52.39636","G","2025-05-28","1999-01-01","","4d5c019f8fd87","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","422427101","R JOSÉ BONIFÁCIO","","RS","4314100","200KG7W","GSM","","","1822.5","1727.5","330","FB","Greenfield","NA","760","","16.5","21","66","1","X","39","010891905894","20","-28.26264","-52.39636","G","2025-05-28","1999-01-01","","4d5c019f8fd88","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","422427101","R JOSÉ BONIFÁCIO","","RS","4314100","200KG7W","GSM","","","1875","1780","330","FB","Greenfield","NA","760","","16.5","21","66","1","X","39","010891905894","20","-28.26264","-52.39636","G","2025-05-28","1999-01-01","","4d5c019f8fd8e","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","422427101","R JOSÉ BONIFÁCIO","","RS","4314100","5M00G7W","WCDMA","","","885","840","80","FB","Greenfield","NA","760","","13.8","23","68","0","X","39","039721705894","80","-28.26264","-52.39636","G","2025-05-28","1999-01-01","","4d5c019f8fd97","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","422427101","R JOSÉ BONIFÁCIO","","RS","4314100","5M00G7W","WCDMA","","","885","840","190","FB","Greenfield","NA","760","","13.8","23","68","1","X","39","039721705894","80","-28.26264","-52.39636","G","2025-05-28","1999-01-01","","4d5c019f8fda1","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","422427101","R JOSÉ BONIFÁCIO","","RS","4314100","5M00G7W","WCDMA","","","885","840","330","FB","Greenfield","NA","760","","13.8","23","68","1","X","39","039721705894","80","-28.26264","-52.39636","G","2025-05-28","1999-01-01","","4d5c019f8fda3","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","48412023","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","5M00G9W","WCDMA","","","2160","1970","110","FB","","NA","760","002000703518","16.4","23","55","0","X","35","011060703257","40","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96fe5","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","48412023","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","5M00G9W","WCDMA","","","2160","1970","220","FB","","NA","760","002000703518","16.4","23","55","0","X","35","011060703257","40","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96fe6","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","48412023","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","5M00G9W","WCDMA","","","2160","1970","320","FB","","NA","760","002000703518","16.4","23","55","0","X","35","022451003257","40","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96fe7","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","48412023","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","5M00G9W","WCDMA","","","2160","1970","220","FB","","NA","760","002000703518","16.4","23","55","0","X","35","022451003257","40","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96fe8","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","33992016","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","5M00G9W","WCDMA","","","2140","1950","110","FB","","NA","760","002000703518","16.4","23","55","0","X","35","011060703257","40","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96fe9","2026-06-01","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","59072012","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","20M0G7W","LTE","","","2680","2560","330","FB","","NA","760","021521203257","12.8","30","68","0.0","X","35","028951303257","40","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96fea","2027-10-18","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","200KG7W","GSM","","","874.5","829.5","330","FB","","NA","760","021521203257","12.8","30","68","0","X","35","007160803257","20","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96feb","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","200KG7W","GSM","","","874.5","829.5","110","FB","","NA","760","021521203257","12.8","30","68","0","X","35","007160803257","20","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96fec","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","200KG7W","GSM","","","874.5","829.5","330","FB","","NA","760","021521203257","12.8","30","68","0","X","35","017030603257","20","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96fed","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","5M00D9W","WCDMA","","","874.5","829.5","110","FB","","NA","760","002000703518","16.4","23","55","0","X","35","029361003257","40","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96fee","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","200KG7W","GSM","","","890.75","845.75","215","FB","","NA","760","021521203257","12.8","30","68","0","X","35","017030603257","20","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96fef","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","33992016","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","5M00G9W","WCDMA","","","2140","1950","320","FB","","NA","760","002000703518","16.4","23","55","0","X","35","011060703257","40","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96ff0","2026-06-01","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","33992016","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","5M00G9W","WCDMA","","","2140","1950","220","FB","","NA","760","002000703518","16.4","23","55","0","X","35","011060703257","40","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96ff1","2026-06-01","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","59072012","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","20M0G7W","LTE","","","2680","2560","110","FB","","NA","760","021521203257","12.8","30","68","0.0","X","35","028951303257","40","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96ff2","2027-10-18","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","200KG7W","GSM","","","874.5","829.5","215","FB","","NA","760","021521203257","12.8","30","68","0","X","35","007160803257","20","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96ff3","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","200KG7W","GSM","","","874.5","829.5","110","FB","","NA","760","021521203257","12.8","30","68","0","X","35","017030603257","20","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96ff4","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","200KG7W","GSM","","","874.5","829.5","215","FB","","NA","760","021521203257","12.8","30","68","0","X","35","017030603257","20","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96ff5","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","5M00D9W","WCDMA","","","874.5","829.5","320","FB","","NA","760","002000703518","16.4","23","55","0","X","35","029361003257","40","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96ff6","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","200KG7W","GSM","","","890.75","845.75","330","FB","","NA","760","021521203257","12.8","30","68","0","X","35","007160803257","20","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96ff7","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","200KG7W","GSM","","","890.75","845.75","215","FB","","NA","760","021521203257","12.8","30","68","0","X","35","007160803257","20","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96ff8","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","200KG7W","GSM","","","890.75","845.75","330","FB","","NA","760","021521203257","12.8","30","68","0","X","35","017030603257","20","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96ff9","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","5M00D9W","WCDMA","","","890.75","845.75","110","FB","","NA","760","002000703518","16.4","23","55","0","X","35","029361003257","40","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96ffa","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","48412023","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","5M00G9W","WCDMA","","","2160","1970","320","FB","","NA","760","002000703518","16.4","23","55","0","X","35","011060703257","40","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96ffb","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","48412023","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","5M00G9W","WCDMA","","","2160","1970","110","FB","","NA","760","002000703518","16.4","23","55","0","X","35","022451003257","40","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96ffc","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","48422023","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","200KG7W","GSM","","","1855","1760","330","FB","","NA","760","021521203257","12.8","30","68","0","X","35","003331103257","20","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96ffd","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","48422023","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","200KG7W","GSM","","","1855","1760","110","FB","","NA","760","021521203257","12.8","30","68","0","X","35","003331103257","20","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96ffe","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","48422023","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","200KG7W","GSM","","","1855","1760","215","FB","","NA","760","021521203257","12.8","30","68","0","X","35","003331103257","20","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f96fff","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","59072012","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","20M0G7W","LTE","","","2680","2560","215","FB","","NA","760","021521203257","12.8","30","68","0.0","X","35","028951303257","40","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f97000","2027-10-18","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","5M00D9W","WCDMA","","","874.5","829.5","220","FB","","NA","760","002000703518","16.4","23","55","0","X","35","029361003257","40","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f97001","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","200KG7W","GSM","","","890.75","845.75","110","FB","","NA","760","021521203257","12.8","30","68","0","X","35","007160803257","20","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f97002","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","200KG7W","GSM","","","890.75","845.75","110","FB","","NA","760","021521203257","12.8","30","68","0","X","35","017030603257","20","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f97003","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","5M00D9W","WCDMA","","","890.75","845.75","320","FB","","NA","760","002000703518","16.4","23","55","0","X","35","029361003257","40","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f97004","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","436300745","RUA MANOEL TEIXEIRA","TORRESUR","RS","4314100","5M00D9W","WCDMA","","","890.75","845.75","220","FB","","NA","760","002000703518","16.4","23","55","0","X","35","029361003257","40","-28.24179","-52.42779","G","2024-06-04","1999-11-08","","4d5c019f97005","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","48412023","441625681","AV. BRASIL-LESTE","","RS","4314100","5M00G9W","WCDMA","","","2160","1970","20","FB","","NA","760","005152003257","17.5","25","65","0","X","30","011060703257","49.1","-28.24222","-52.38111","G","2024-03-07","1999-11-08","","4d5c019f9c85a","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","48412023","441625681","AV. BRASIL-LESTE","","RS","4314100","5M00G9W","WCDMA","","","2160","1970","125","FB","","NA","760","005152003257","17.5","25","65","0","X","30","011060703257","49.1","-28.24222","-52.38111","G","2024-03-07","1999-11-08","","4d5c019f9c85b","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","48412023","441625681","AV. BRASIL-LESTE","","RS","4314100","5M00D7W","WCDMA","","","2160","1970","20","FB","","NA","760","005152003257","17.5","25","65","0","X","30","013911303257","85.7","-28.24222","-52.38111","G","2024-03-07","1999-11-08","","4d5c019f9c85c","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","48412023","441625681","AV. BRASIL-LESTE","","RS","4314100","5M00D7W","WCDMA","","","2160","1970","125","FB","","NA","760","005152003257","17.5","25","65","0","X","30","013911303257","85.7","-28.24222","-52.38111","G","2024-03-07","1999-11-08","","4d5c019f9c85d","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","48412023","441625681","AV. BRASIL-LESTE","","RS","4314100","5M00D7W","WCDMA","","","2160","1970","260","FB","","NA","760","005152003257","17.5","25","65","0","X","30","013911303257","85.7","-28.24222","-52.38111","G","2024-03-07","1999-11-08","","4d5c019f9c85e","2038-04-30","","","Passo Fundo"
